,City,State_ab,Mean,displayName,cost-after-aid
6295,12,31,0.15819185775991632,Binghamton University--SUNY,0.31210191082802546
6296,12,35,0.18245304850179322,Binghamton University--SUNY,0.31210191082802546
6297,68,31,0.29313546655027445,Columbia University,0.15161165798108472
6298,68,31,0.29313546655027445,New York University,0.5519590812584443
6299,68,31,0.29313546655027445,Yeshiva University,0.4163288940359004
6300,68,31,0.29313546655027445,The New School,0.7270218104613009
6301,68,31,0.2458648505087356,Columbia University,0.15161165798108472
6302,68,31,0.2458648505087356,New York University,0.5519590812584443
6303,68,31,0.2458648505087356,Yeshiva University,0.4163288940359004
6304,68,31,0.2458648505087356,The New School,0.7270218104613009
6305,68,31,0.39288552522677955,Columbia University,0.15161165798108472
6306,68,31,0.39288552522677955,New York University,0.5519590812584443
6307,68,31,0.39288552522677955,Yeshiva University,0.4163288940359004
6308,68,31,0.39288552522677955,The New School,0.7270218104613009
6309,68,31,0.24094014172949513,Columbia University,0.15161165798108472
6310,68,31,0.24094014172949513,New York University,0.5519590812584443
6311,68,31,0.24094014172949513,Yeshiva University,0.4163288940359004
6312,68,31,0.24094014172949513,The New School,0.7270218104613009
6313,68,31,0.2729260428976723,Columbia University,0.15161165798108472
6314,68,31,0.2729260428976723,New York University,0.5519590812584443
6315,68,31,0.2729260428976723,Yeshiva University,0.4163288940359004
6316,68,31,0.2729260428976723,The New School,0.7270218104613009
6317,68,31,0.07583886814051068,Columbia University,0.15161165798108472
6318,68,31,0.07583886814051068,New York University,0.5519590812584443
6319,68,31,0.07583886814051068,Yeshiva University,0.4163288940359004
6320,68,31,0.07583886814051068,The New School,0.7270218104613009
6321,68,31,0.19080364164920097,Columbia University,0.15161165798108472
6322,68,31,0.19080364164920097,New York University,0.5519590812584443
6323,68,31,0.19080364164920097,Yeshiva University,0.4163288940359004
6324,68,31,0.19080364164920097,The New School,0.7270218104613009
6325,68,31,0.3321007835886962,Columbia University,0.15161165798108472
6326,68,31,0.3321007835886962,New York University,0.5519590812584443
6327,68,31,0.3321007835886962,Yeshiva University,0.4163288940359004
6328,68,31,0.3321007835886962,The New School,0.7270218104613009
6329,68,31,0.36783374578455635,Columbia University,0.15161165798108472
6330,68,31,0.36783374578455635,New York University,0.5519590812584443
6331,68,31,0.36783374578455635,Yeshiva University,0.4163288940359004
6332,68,31,0.36783374578455635,The New School,0.7270218104613009
6333,68,31,0.3457672622160366,Columbia University,0.15161165798108472
6334,68,31,0.3457672622160366,New York University,0.5519590812584443
6335,68,31,0.3457672622160366,Yeshiva University,0.4163288940359004
6336,68,31,0.3457672622160366,The New School,0.7270218104613009
6337,68,31,0.13050066500039118,Columbia University,0.15161165798108472
6338,68,31,0.13050066500039118,New York University,0.5519590812584443
6339,68,31,0.13050066500039118,Yeshiva University,0.4163288940359004
6340,68,31,0.13050066500039118,The New School,0.7270218104613009
6341,68,31,0.309684299814294,Columbia University,0.15161165798108472
6342,68,31,0.309684299814294,New York University,0.5519590812584443
6343,68,31,0.309684299814294,Yeshiva University,0.4163288940359004
6344,68,31,0.309684299814294,The New School,0.7270218104613009
6345,68,31,0.7509645593909173,Columbia University,0.15161165798108472
6346,68,31,0.7509645593909173,New York University,0.5519590812584443
6347,68,31,0.7509645593909173,Yeshiva University,0.4163288940359004
6348,68,31,0.7509645593909173,The New School,0.7270218104613009
6349,68,31,0.31905607003298236,Columbia University,0.15161165798108472
6350,68,31,0.31905607003298236,New York University,0.5519590812584443
6351,68,31,0.31905607003298236,Yeshiva University,0.4163288940359004
6352,68,31,0.31905607003298236,The New School,0.7270218104613009
6353,68,31,0.245255438385552,Columbia University,0.15161165798108472
6354,68,31,0.245255438385552,New York University,0.5519590812584443
6355,68,31,0.245255438385552,Yeshiva University,0.4163288940359004
6356,68,31,0.245255438385552,The New School,0.7270218104613009
6357,68,31,0.613838596375645,Columbia University,0.15161165798108472
6358,68,31,0.613838596375645,New York University,0.5519590812584443
6359,68,31,0.613838596375645,Yeshiva University,0.4163288940359004
6360,68,31,0.613838596375645,The New School,0.7270218104613009
6361,68,31,0.6464050861206388,Columbia University,0.15161165798108472
6362,68,31,0.6464050861206388,New York University,0.5519590812584443
6363,68,31,0.6464050861206388,Yeshiva University,0.4163288940359004
6364,68,31,0.6464050861206388,The New School,0.7270218104613009
6365,68,31,0.6263109566535039,Columbia University,0.15161165798108472
6366,68,31,0.6263109566535039,New York University,0.5519590812584443
6367,68,31,0.6263109566535039,Yeshiva University,0.4163288940359004
6368,68,31,0.6263109566535039,The New School,0.7270218104613009
6369,68,31,0.5851756383386107,Columbia University,0.15161165798108472
6370,68,31,0.5851756383386107,New York University,0.5519590812584443
6371,68,31,0.5851756383386107,Yeshiva University,0.4163288940359004
6372,68,31,0.5851756383386107,The New School,0.7270218104613009
6373,68,31,0.48034440020258834,Columbia University,0.15161165798108472
6374,68,31,0.48034440020258834,New York University,0.5519590812584443
6375,68,31,0.48034440020258834,Yeshiva University,0.4163288940359004
6376,68,31,0.48034440020258834,The New School,0.7270218104613009
6377,68,31,0.46003615296244293,Columbia University,0.15161165798108472
6378,68,31,0.46003615296244293,New York University,0.5519590812584443
6379,68,31,0.46003615296244293,Yeshiva University,0.4163288940359004
6380,68,31,0.46003615296244293,The New School,0.7270218104613009
6381,68,31,0.4095990644700379,Columbia University,0.15161165798108472
6382,68,31,0.4095990644700379,New York University,0.5519590812584443
6383,68,31,0.4095990644700379,Yeshiva University,0.4163288940359004
6384,68,31,0.4095990644700379,The New School,0.7270218104613009
6385,68,31,0.31926607015651187,Columbia University,0.15161165798108472
6386,68,31,0.31926607015651187,New York University,0.5519590812584443
6387,68,31,0.31926607015651187,Yeshiva University,0.4163288940359004
6388,68,31,0.31926607015651187,The New School,0.7270218104613009
6389,68,31,0.46995557056210036,Columbia University,0.15161165798108472
6390,68,31,0.46995557056210036,New York University,0.5519590812584443
6391,68,31,0.46995557056210036,Yeshiva University,0.4163288940359004
6392,68,31,0.46995557056210036,The New School,0.7270218104613009
6393,68,31,0.5662509213240714,Columbia University,0.15161165798108472
6394,68,31,0.5662509213240714,New York University,0.5519590812584443
6395,68,31,0.5662509213240714,Yeshiva University,0.4163288940359004
6396,68,31,0.5662509213240714,The New School,0.7270218104613009
6397,68,31,0.3196366586097992,Columbia University,0.15161165798108472
6398,68,31,0.3196366586097992,New York University,0.5519590812584443
6399,68,31,0.3196366586097992,Yeshiva University,0.4163288940359004
6400,68,31,0.3196366586097992,The New School,0.7270218104613009
6401,68,31,0.5204050120029482,Columbia University,0.15161165798108472
6402,68,31,0.5204050120029482,New York University,0.5519590812584443
6403,68,31,0.5204050120029482,Yeshiva University,0.4163288940359004
6404,68,31,0.5204050120029482,The New School,0.7270218104613009
6405,68,31,0.3195007761769272,Columbia University,0.15161165798108472
6406,68,31,0.3195007761769272,New York University,0.5519590812584443
6407,68,31,0.3195007761769272,Yeshiva University,0.4163288940359004
6408,68,31,0.3195007761769272,The New School,0.7270218104613009
6409,68,31,0.44934673490984406,Columbia University,0.15161165798108472
6410,68,31,0.44934673490984406,New York University,0.5519590812584443
6411,68,31,0.44934673490984406,Yeshiva University,0.4163288940359004
6412,68,31,0.44934673490984406,The New School,0.7270218104613009
6413,68,31,0.5532062077683575,Columbia University,0.15161165798108472
6414,68,31,0.5532062077683575,New York University,0.5519590812584443
6415,68,31,0.5532062077683575,Yeshiva University,0.4163288940359004
6416,68,31,0.5532062077683575,The New School,0.7270218104613009
6417,68,31,0.49655558620916834,Columbia University,0.15161165798108472
6418,68,31,0.49655558620916834,New York University,0.5519590812584443
6419,68,31,0.49655558620916834,Yeshiva University,0.4163288940359004
6420,68,31,0.49655558620916834,The New School,0.7270218104613009
6421,68,31,0.1953165854803444,Columbia University,0.15161165798108472
6422,68,31,0.1953165854803444,New York University,0.5519590812584443
6423,68,31,0.1953165854803444,Yeshiva University,0.4163288940359004
6424,68,31,0.1953165854803444,The New School,0.7270218104613009
6425,68,31,0.516571480336165,Columbia University,0.15161165798108472
6426,68,31,0.516571480336165,New York University,0.5519590812584443
6427,68,31,0.516571480336165,Yeshiva University,0.4163288940359004
6428,68,31,0.516571480336165,The New School,0.7270218104613009
6429,68,31,0.5658556269738982,Columbia University,0.15161165798108472
6430,68,31,0.5658556269738982,New York University,0.5519590812584443
6431,68,31,0.5658556269738982,Yeshiva University,0.4163288940359004
6432,68,31,0.5658556269738982,The New School,0.7270218104613009
6433,68,31,0.5961697624528014,Columbia University,0.15161165798108472
6434,68,31,0.5961697624528014,New York University,0.5519590812584443
6435,68,31,0.5961697624528014,Yeshiva University,0.4163288940359004
6436,68,31,0.5961697624528014,The New School,0.7270218104613009
6437,68,31,0.5447156145385967,Columbia University,0.15161165798108472
6438,68,31,0.5447156145385967,New York University,0.5519590812584443
6439,68,31,0.5447156145385967,Yeshiva University,0.4163288940359004
6440,68,31,0.5447156145385967,The New School,0.7270218104613009
6441,68,31,0.5279608988005287,Columbia University,0.15161165798108472
6442,68,31,0.5279608988005287,New York University,0.5519590812584443
6443,68,31,0.5279608988005287,Yeshiva University,0.4163288940359004
6444,68,31,0.5279608988005287,The New School,0.7270218104613009
6445,68,31,0.4130002429413194,Columbia University,0.15161165798108472
6446,68,31,0.4130002429413194,New York University,0.5519590812584443
6447,68,31,0.4130002429413194,Yeshiva University,0.4163288940359004
6448,68,31,0.4130002429413194,The New School,0.7270218104613009
6449,68,31,0.545518556187386,Columbia University,0.15161165798108472
6450,68,31,0.545518556187386,New York University,0.5519590812584443
6451,68,31,0.545518556187386,Yeshiva University,0.4163288940359004
6452,68,31,0.545518556187386,The New School,0.7270218104613009
6453,68,31,0.20407070827688722,Columbia University,0.15161165798108472
